x,y,z
-1548,1404,15599
-1339,1504,15621
-1408,1314,15935
-1793,825,15872
-2143,482,15203
-2513,164,14402
-2687,114,13868
-2597,460,13320
-2570,737,13017
-2492,656,13209
-2364,698,13257
-2027,1044,13437
-1776,1237,13969
-1642,1375,14445
-1519,1371,14928
-1554,1020,15318
-1694,559,15301
-1866,255,14455
-1956,74,13786
-2112,-26,13807
-2145,41,13921
-1830,190,14076
-1482,331,14334
-1227,132,14839
-1260,-335,15888
-1501,-621,16698
-1366,-375,17038
-1299,521,16851
-1232,1151,16310
-1340,1160,15647
-1343,833,15129
-1439,446,14864
-1644,56,14906
-1961,-103,15269
-2054,141,15692
-2342,253,15953
-2779,514,15356
-3054,954,13634
-3302,1644,11760
-3291,1892,10912
-3754,1709,11156
-4053,1249,12427
-3746,889,13914
-3398,938,15165
-2959,1139,15955
-2473,1349,16112
-2201,1335,15739
-2610,740,15652
-3334,-388,15487
-4288,-1330,15269
-4979,-1806,15728
-4878,-1894,16792
-4232,-1341,17876
-3425,-530,18946
-2479,156,19953
-1707,618,20812
-1394,476,21800
-1292,594,22252
-963,854,22343
-894,1091,22235
-1164,1240,21796
-1223,1230,20645
-1090,492,19545
-1858,-718,18896
-2118,-1319,19188
-1687,-1590,19344
-1806,-1278,19316
-1452,-557,19639
-1226,454,20139
-210,1413,20348
277,2482,20986
338,2789,21222
334,2209,20900
-65,1310,19793
-721,235,18742
-1191,-780,18257
-1497,-1325,18128
-1161,-1481,18534
-578,-1375,19134
-274,-1059,19907
-15,-920,21379
93,-749,22652
-22,-941,23359
-223,-1293,23913
-132,-1544,24066
151,-1780,22908
-16,-1551,20375
-371,-1433,17808
-502,-1268,15662
-467,-533,14153
-225,393,13329
-61,803,13055
214,747,13724
421,650,15733
512,444,18614
402,-134,21095
85,-472,22602
-190,-743,23463
-301,-902,23584
-299,-759,23329
-16,-550,23237
209,-143,23293
360,312,23563
493,517,23959
475,393,24020
210,88,23705
-223,-567,23239
-619,-1000,22708
-699,-1081,22394
-641,-641,22079
-439,83,21803
-292,432,21727
-271,431,21805
-516,197,21827
-843,-259,21584
-1247,-798,21204
-1675,-1080,20742
-1974,-1005,19799
-2136,-769,18875
-1794,-568,18245
-1615,-206,18326
-1753,-319,19031
-2078,-583,19458
-2393,-798,19413
-2602,-903,18584
-2833,-792,17106
-3139,-597,15383
-3317,-179,13170
-3250,-11,11597
-3036,74,11823
-2824,293,13635
-2423,-9,15937
-2177,-199,17150
-2051,-285,16471
-2110,-297,14930
-2104,-458,13378
-2019,-553,12869
-1589,-486,13662
-1322,-554,15677
-1192,-777,17727
-923,-1180,18339
-828,-1270,17455
-941,-1106,16276
-1259,-887,14848
-1376,-578,13646
-1729,-10,12749
-1576,408,12701
-1180,1013,13426
-908,1687,14635
-590,2274,15474
-546,2481,15311
-850,2056,14688
-1530,1351,13921
-1958,832,13315
-1950,635,13321
-1765,1023,13937
-1550,1630,14535
-1517,1917,14674
-1774,2148,14147
-2021,2180,13559
-2419,2405,13100
-2640,2391,12930
-2685,2262,12975
-2578,2243,13108
-2237,2428,13108
-1957,2649,13316
-1888,2728,13648
-1956,2560,13638
-2217,2236,13546
-2383,1950,13354
-2410,1750,13113
-2323,1593,13011
-2166,1610,12979
-1910,1667,12720
-1938,1681,12492
-2169,1733,12561
-2286,1671,12725
-2397,1608,12802
-2518,1696,12709
-2518,1675,12739
-2475,1638,12736
-2513,1668,12725
-2607,1845,12635
-2725,2013,12690
-2725,2201,13016
-2708,2439,13748
-2600,2523,14291
-2670,2372,14705
-2484,2192,15201
-2280,1965,15128
-2198,1873,15080
-2266,1769,14978
-2376,1700,14692
-2512,1705,14823
-2451,1459,15387
-2443,1183,15455
-2304,1115,15355
-2076,1030,15606
-1848,1132,15728
-1701,1422,16098
-1719,1636,17152
-1874,1548,17633
-1964,1552,17826
-1880,1446,17700
-1830,1252,16878
-1718,1090,15830
-1919,698,14981
-2238,156,14573
-2352,-85,14527
-2315,108,14942
-2282,333,15251
-2446,619,15225
-2736,987,15160
-2768,1347,15300
-2874,2034,15658
-2559,2595,16081
-2241,2663,15869
-2397,2419,14853
-2669,1846,13403
-3213,1259,12016
-3867,657,11647
-4182,341,12046
-4322,777,12790
-3923,1408,13923
-3230,2008,15212
-2618,2509,16323
-2333,2879,16711
-2072,3053,16606
-1797,3134,16177
-1733,3024,15791
-1780,2808,15355
-1980,2800,14961
-2662,2181,15609
-3476,1235,16656
-3836,874,17226
-3681,1142,17530
-3032,1786,18018
-2267,2528,18639
-1383,3169,19311
-637,3508,19698
-367,3336,19330
-520,2290,18327
-1439,731,17429
-2202,-615,16974
-2283,-1129,17014
-1936,-686,17947
-1456,-174,19198
-700,229,20353
-96,640,21226
209,1095,21016
305,993,19824
107,712,18575
-853,-449,17815
-1394,-1613,17569
-1640,-2023,18130
-1306,-2046,19005
-772,-1782,19705
-169,-1366,20261
553,-775,21209
1297,-28,22648
1671,656,23678
1768,883,23401
1093,497,22074
53,-574,20847
-305,-1829,22387
428,-1938,26992
2759,-2345,28105
749,520,20240
797,-3766,18945
-1176,-3298,14368
-417,-1920,11199
-596,-1353,10684
-443,-566,11345
197,-80,12900
663,209,14964
997,51,16885
1187,-448,18432
1156,-887,19738
1074,-1177,20904
1132,-1336,21858
1081,-1332,22392
921,-1119,22107
804,-921,21097
623,-965,20353
525,-922,19578
530,-723,19253
414,-552,19791
311,-469,20498
172,-899,20964
-188,-1382,21178
-348,-1631,21256
