x,y,z
5049,-2994,2683
10422,-4230,3144
14632,-5477,3409
18438,-6983,3571
22594,-7692,4107
27115,-9013,4578
30920,-10473,4011
32767,-10972,3573
32767,-11340,2398
32724,-11206,620
32767,-10982,-1231
32767,-10618,-2936
32766,-11044,-3539
32757,-11153,-3667
31186,-10619,-3529
27540,-9547,-2922
24586,-8768,-1769
22095,-8285,202
18876,-7296,1179
15735,-6320,1063
13197,-4906,713
9701,-3762,-367
7837,-2341,-977
8194,-1491,-792
8961,-32,-488
8038,1344,-268
5862,2084,-31
3886,2976,331
2346,3858,783
1476,4676,1177
1325,5219,1591
883,5641,1739
-370,5973,1701
-1615,5654,1559
-2203,5021,1506
-2466,4373,1772
-2401,2796,2290
-666,661,3388
3024,-1023,4500
7999,-2195,5100
12279,-3176,5069
14371,-4164,4400
14306,-5207,3280
14490,-6927,2226
18646,-9275,1887
26867,-10214,2239
32767,-10332,2087
32767,-10144,1255
32659,-9701,-179
32765,-9382,-1198
32767,-9953,-1434
32765,-11161,-1245
32266,-11585,-1680
27950,-10989,-2639
23245,-9937,-2988
20121,-8797,-2973
17862,-7272,-3099
16038,-5528,-3014
14364,-4317,-2611
13671,-3511,-2135
13117,-2564,-1307
10498,-1345,-1106
8361,-499,-1146
