x,y,z
-1817,238,15794
-1659,401,16979
-1613,434,17689
-2041,21,18091
-2537,-158,17993
-2822,-423,17641
-3442,-1186,17387
-4252,-2158,17404
-4822,-3141,17525
-5225,-3347,17153
-5400,-2952,16706
-5480,-2187,16523
-5289,-1613,17050
-5088,-1722,18057
-5149,-1734,18961
-5173,-1610,19352
-5241,-1795,19392
-5579,-2286,19248
-5806,-3143,19211
-5834,-3697,19038
-5838,-3665,18730
-5666,-3377,18486
-5473,-3074,18291
-5269,-2679,18012
-5016,-2257,17735
-4662,-1573,17570
-4130,-1125,17644
-3919,-1088,17630
-4054,-1398,17349
-4141,-1809,17091
-4113,-2096,16959
-4053,-2109,17083
-3820,-2206,16778
-3549,-1904,16560
-3054,-1481,16945
-2485,-1269,17344
-2188,-1154,17377
-2034,-1067,17312
-1752,-1095,17819
-1707,-1217,18015
-1473,-935,17034
-1079,-323,16752
-542,150,16871
-424,-355,17251
-642,-513,17335
-364,-244,17314
-173,106,17180
-6,121,17000
0,-372,16919
-24,-890,16768
74,-1433,16722
81,-1308,16841
472,-609,17021
1091,240,16967
1530,858,16930
1856,984,17283
1963,479,17669
1783,-678,18154
1808,-1505,18414
2057,-1601,18196
2437,-1564,17660
2598,-1298,17169
3037,-878,16914
3460,-627,16939
3832,-305,16656
4111,28,16141
4202,484,15647
4488,662,15379
4473,671,15260
4478,568,15527
4624,111,15921
4593,-615,15926
4310,-1220,16203
4595,-1177,16683
4934,-784,17250
5226,-377,17535
5479,-172,17397
5314,34,16808
5237,174,16192
5006,199,15930
4912,46,15885
4777,-386,15872
4558,-817,15631
4228,-1233,15772
4084,-1342,16451
4281,-895,17150
4624,-340,17754
4831,210,17969
4816,399,17681
4488,-154,17303
3981,-1031,16995
3826,-1639,17045
3772,-1993,17212
3945,-2057,17362
4068,-1899,17403
4024,-1710,17460
3947,-1506,17668
3940,-1513,18015
3725,-1443,18267
3677,-925,18237
3917,-436,18011
3863,-83,17429
3662,30,16746
3320,-167,16282
2923,-768,16220
2429,-1682,16413
2137,-2039,16508
2114,-1350,16549
2282,-373,16929
2296,212,17389
2028,495,17553
1774,709,17446
1433,823,16967
1050,678,16306
873,269,16033
623,-502,16378
484,-1112,17014
399,-1433,17530
319,-1155,17653
311,-763,17694
318,-362,17757
81,-262,17710
-348,-157,17330
-652,3,17120
-850,-30,17132
-982,-575,16909
-1462,-1391,16475
-2272,-1739,15821
-2883,-1669,15506
-3061,-1089,15991
-2745,-458,17277
-2341,82,18854
-2065,536,19693
-1985,567,19527
-2263,126,18786
-2862,-177,17835
-3480,-465,16702
-3938,-873,16137
-4620,-1478,16328
-5161,-2087,16523
-5321,-2334,16491
-5299,-1989,16344
-5076,-1392,16383
-4772,-782,16399
-4742,-235,16356
-5006,-194,16612
-5465,-977,17082
-5983,-2342,17522
-6659,-3811,17870
-7083,-4647,17966
-7014,-4431,17775
-6727,-3720,18122
-6161,-2871,18842
-5625,-2237,19531
-5422,-1957,19929
-5227,-1547,19739
-5115,-1549,18957
-5425,-1998,18059
-5726,-2420,17318
-5805,-2403,16901
-5417,-2225,16724
-5134,-2215,16958
-4820,-2010,17080
-4278,-1362,17285
-3748,-783,17635
-3292,-285,17419
-3100,26,17078
-2860,-229,16999
-3035,-1352,16890
-3493,-2523,16734
-3524,-3123,16732
-3297,-3102,16667
-3016,-2863,16915
-2406,-2136,17853
-1740,-1593,19064
-1242,-1080,18626
-700,-595,18046
-410,-104,17131
-54,-107,16682
-40,-689,16491
-248,-1126,16194
-230,-1731,16374
-237,-2414,17107
123,-2573,17564
428,-1964,17515
1047,-1072,17522
1877,-232,17585
2463,542,17480
2844,616,17344
2774,278,17018
2460,-219,16425
2259,-646,15851
2069,-642,15637
2311,-406,15892
2775,-193,16384
3095,-343,16936
3237,-644,17003
3417,-561,16581
