x,y,z
-610,-388,17010
-621,-390,16971
-617,-396,17031
-610,-409,17057
-597,-378,17012
-591,-424,17025
-615,-359,17058
-600,-382,17053
-583,-398,17038
-569,-387,17034
-591,-421,16996
-576,-387,17072
-606,-367,17048
-616,-428,16991
-621,-437,17047
-642,-449,17014
-634,-403,17001
-612,-398,17073
-604,-411,17050
-636,-417,17013
-595,-399,17038
-599,-368,17015
-584,-401,16988
-594,-401,17018
-600,-435,17085
-590,-400,17041
-593,-412,16999
-609,-418,17017
-619,-420,17027
-615,-416,17014
-633,-389,17021
-635,-373,17020
-579,-353,17008
-597,-348,17047
-622,-374,17018
-599,-387,17019
-547,-402,17093
-561,-407,17053
-594,-454,17014
-586,-401,17104
-626,-375,17046
-605,-383,17018
-616,-401,17050
-639,-398,17018
-613,-374,17041
-625,-388,17003
-606,-413,16967
-594,-416,17045
-582,-390,17064
-590,-401,17058
-588,-433,17087
-562,-377,17030
-572,-366,17041
-620,-390,17016
-623,-404,16981
-625,-378,17020
-599,-372,17023
-624,-410,16996
-639,-402,16988
-624,-380,17019
-588,-378,17022
-573,-389,17050
-604,-437,16971
-637,-407,16842
-589,-341,17586
-558,-361,17230
-656,-457,16545
-596,-437,16967
-576,-366,17174
-589,-368,17109
-583,-428,16974
-561,-425,17094
-580,-427,16969
-612,-417,16915
-589,-402,17348
-614,-395,17063
-631,-388,16687
-618,-404,17102
-627,-390,17176
-620,-388,17045
-589,-371,16910
-591,-378,17043
-614,-415,17066
-659,-401,17050
-624,-393,17165
-581,-390,16992
-596,-364,16922
-611,-377,17066
